Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,IP
53,157,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,585987.2611,25477.70701,52.33333333,88.91194146,155,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12738.8535,12738.8535,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.26.242.130
80,274,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7299.270073,274.0,0.0,274,274,274,274.0,0.0,274,274,0,0.0,0.0,0,0,0,0,0,0,64,0,7299.270073,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.21.97.56
53,98707215,2,2,112,362,56,56,56.0,0.0,188,174,181.0,9.899494937,4.802080577,0.040523887,32900000.0,56900000.0,98600000,46763,98700000,98700000.0,0.0,98700000,98700000,98600000,98600000.0,0.0,98600000,98600000,0,0,0,0,52,52,0.020261943,0.020261943,56,188,106.0,68.64400921,4712.0,0,0,0,0,0,0,0,0,1,132.5,56.0,181.0,52,0,0,0,0,0,0,2,112,2,362,-1,-1,1,20,61239.0,0.0,61239,61239,98600000.0,0.0,98600000,98600000,BENIGN,172.26.132.22
53,211,2,2,80,274,40,40,40.0,0.0,137,137,137.0,0.0,1677725.118,18957.34597,70.33333333,38.68246804,115,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9478.672986,9478.672986,40,137,78.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,98.5,40.0,137.0,64,0,0,0,0,0,0,2,80,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.231.40
443,182506,11,7,599,4134,204,0,54.45454545,69.91475329,1430,0,590.5714286,649.7075899,25933.39397,98.62689446,10735.64706,14747.52397,36616,4,182506,18250.6,15871.25288,38285,4,87227,14537.83333,22081.82976,48755,4,0,0,0,0,232,152,60.27199106,38.3549034,0,1430,249.1052632,464.0776868,215368.0994,0,0,0,1,0,0,0,0,0,262.9444444,54.45454545,590.5714286,232,0,0,0,0,0,0,11,599,7,4134,8192,343,10,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.153.3.82
8687,93,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,129032.2581,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10752.68817,10752.68817,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.108.251.70
52655,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,74,325,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.198.84.227
53,179,2,2,66,280,33,33,33.0,0.0,140,140,140.0,0.0,1932960.894,22346.36872,59.66666667,99.88660237,175,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,80,11173.18436,11173.18436,33,140,75.8,58.60631365,3434.7,0,0,0,0,0,0,0,0,1,94.75,33.0,140.0,80,0,0,0,0,0,0,2,66,2,280,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.23.231.147
53,895,2,2,62,196,31,31,31.0,0.0,98,98,98.0,0.0,288268.1564,4469.273743,298.3333333,512.3986079,890,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,2234.636872,2234.636872,31,98,57.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,72.25,31.0,98.0,40,0,0,0,0,0,0,2,62,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.65.106
443,5949354,13,9,5032,2941,1801,0,387.0769231,642.9273496,1954,0,326.7777778,633.7185451,1340.145502,3.697880476,283302.5714,883890.6567,4098642,27,5949354,495779.5,1144796.407,4098669,48,5569156,696144.5,1410935.681,4146966,375,0,0,0,0,272,188,2.18511119,1.512769286,0,1954,346.6521739,614.8919793,378092.1462,0,0,0,1,0,0,0,0,0,362.4090909,387.0769231,326.7777778,272,0,0,0,0,0,0,13,5032,9,2941,8192,82,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.21.65.49
7166,43,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,22667,64785,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.122.114.54
53,220,2,2,132,388,66,66,66.0,0.0,194,194,194.0,0.0,2363636.364,18181.81818,73.33333333,85.8506455,169,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,9090.909091,9090.909091,66,194,117.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,146.5,66.0,194.0,64,0,0,0,0,0,0,2,132,2,388,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.71.22.163
53,142,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1380281.69,28169.01408,47.33333333,75.92320682,135,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,14084.50704,14084.50704,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.82.249.174
53,211,2,2,64,134,32,32,32.0,0.0,67,67,67.0,0.0,938388.6256,18957.34597,70.33333333,39.55165399,116,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,64,64,9478.672986,9478.672986,32,67,46.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,57.5,32.0,67.0,64,0,0,0,0,0,0,2,64,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.31.126.118
53,148,2,2,70,134,35,35,35.0,0.0,67,67,67.0,0.0,1378378.378,27027.02703,49.33333333,79.38723659,141,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,13513.51351,13513.51351,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35.0,67.0,64,0,0,0,0,0,0,2,70,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.18.157.155
80,81,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,148148.1481,24691.35802,81.0,0.0,81,81,81,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0,0,0,40,0,24691.35802,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.80.165.202
56586,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.189.185.39
53,31149,2,2,90,386,45,45,45.0,0.0,193,193,193.0,0.0,15281.38945,128.4150374,10383.0,17977.82136,31142,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,64.2075187,64.2075187,45,193,104.2,81.06293851,6571.2,0,0,0,0,0,0,0,0,1,130.25,45.0,193.0,40,0,0,0,0,0,0,2,90,2,386,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.61.217.56
7079,1,2,0,247,0,216,31,123.5,130.8147545,0,0,0.0,0.0,247000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,1,0,0,0,0,231.5,123.5,0.0,40,0,0,0,0,0,0,2,247,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.139.36
43710,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,256,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.16.104.208
53,177869,1,1,48,145,48,48,48.0,0.0,145,145,145.0,0.0,1085.068224,11.2442303,177869.0,0.0,177869,177869,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.622115152,5.622115152,48,145,80.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,120.5,48.0,145.0,32,0,0,0,0,0,0,1,48,1,145,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.17.98.138
443,42,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,42,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0,0,0,64,0,47619.04762,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,326,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.124.141
21,49,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,61224.4898,24.5,33.23401872,48,1,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,20408.16327,40816.32653,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,229,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.104.24
53,310,2,2,82,138,41,41,41.0,0.0,69,69,69.0,0.0,709677.4194,12903.22581,103.3333333,97.57731977,216,46,48,48.0,0.0,48,48,46,46.0,0.0,46,46,0,0,0,0,64,64,6451.612903,6451.612903,41,69,52.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,65.25,41.0,69.0,64,0,0,0,0,0,0,2,82,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.72.26
55091,106,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,113207.5472,18867.92453,106.0,0.0,106,106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9433.962264,9433.962264,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.4.171
443,118082926,16,14,1025,5171,396,0,64.0625,107.384337,1418,0,369.3571429,514.153914,52.47159949,0.254058745,4071825.034,15200000.0,58900000,2,118000000,7872195.067,20700000.0,58900000,3,118000000,9080501.692,22100000.0,59000000,2,0,0,0,0,520,456,0.135497997,0.118560748,0,1418,199.8709677,380.6479337,144892.8495,0,0,0,1,0,0,0,0,0,206.5333333,64.0625,369.3571429,520,0,0,0,0,0,0,16,1025,14,5171,29200,357,8,32,123278.0,62595.9207,167540,79016,58900000.0,32496.50634,58900000,58900000,BENIGN,10.212.248.234
80,4693460,6,5,1048,1706,584,0,174.6666667,267.2187618,906,0,341.2,463.6175148,586.7739365,2.343686747,469346.0,1312707.763,4202356,68,491104,98220.8,71278.64847,177969,28111,4664573,1166143.25,2116501.507,4336095,672,0,0,0,0,132,112,1.278374589,1.065312158,0,906,229.5,350.3101223,122717.1818,0,0,0,1,0,0,0,0,0,250.3636364,174.6666667,341.2,132,0,0,0,0,0,0,6,1048,5,1706,8192,132,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.0.7
49773,30,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,33333.33333,33333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,131,715,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.115.23.19
443,116333234,26,25,1077,13477,355,0,41.42307692,102.6649592,2648,0,539.08,765.183307,125.106124,0.43839579,2326664.68,4182030.914,10000000,1,116000000,4653329.36,4963435.731,10000000,3,112000000,4649890.583,5072383.789,10000000,66,0,0,0,0,840,808,0.223495893,0.214899897,0,2648,279.8846154,586.648629,344156.6139,0,0,0,1,0,0,0,0,0,285.372549,41.42307692,539.08,840,0,0,0,0,0,0,26,1077,25,13477,29200,1039,5,32,123977.2727,333061.6832,1128196,23464,10000000.0,8248.088727,10000000,9997449,BENIGN,192.168.25.109
53,90599,2,2,74,204,37,37,37.0,0.0,102,102,102.0,0.0,3068.466539,44.15059769,30199.66667,52261.46254,90546,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,64,22.07529884,22.07529884,37,102,63.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,78.75,37.0,102.0,40,0,0,0,0,0,0,2,74,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.153.161
54393,42,2,1,37,6,31,6,18.5,17.67766953,6,6,6.0,0.0,1023809.524,71428.57143,21.0,25.45584412,39,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,20,47619.04762,23809.52381,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,31,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.27.237.253
80,5813133,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.064291321,0.688097107,1937711.0,3322431.752,5774059,88,5813133,2906566.5,4055246.784,5774059,39074,0,0.0,0.0,0,0,0,0,0,0,72,32,0.51607283,0.172024277,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.27.71.184
443,142,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14084.50704,142.0,0.0,142,142,142,142.0,0.0,142,142,0,0.0,0.0,0,0,0,0,0,0,64,0,14084.50704,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,388,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.29.254.66
443,1824024,16,10,1186,7653,590,0,74.125,151.4414628,1448,0,765.3,655.3119783,4845.879221,14.25419841,72960.96,186371.7952,859764,7,1824024,121601.6,232265.7022,859764,28,1470176,163352.8889,286185.0032,875166,48,0,0,0,0,520,328,8.771814406,5.482384004,0,1448,327.3703704,528.4246652,279232.6268,0,0,0,1,0,0,0,0,0,339.9615385,74.125,765.3,520,0,0,0,0,0,0,16,1186,10,7653,29200,64,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.21.195.191
443,2754322,9,11,1007,7108,656,0,111.8888889,215.5646333,1460,0,646.1818182,680.014679,2946.278612,7.261315126,144964.3158,456000.4738,1998993,3,755326,94415.75,127037.9434,297174,285,2724283,272428.3,622369.3599,1999083,3,0,0,0,0,192,232,3.267591807,3.993723319,0,1460,386.4285714,572.9663665,328290.4571,0,0,0,1,0,0,0,0,1,405.75,111.8888889,646.1818182,192,0,0,0,0,0,0,9,1007,11,7108,8192,31,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.26.71.80
53,24130,2,2,74,194,37,37,37.0,0.0,97,97,97.0,0.0,11106.50642,165.7687526,8043.333333,13886.44772,24078,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,82.8843763,82.8843763,37,97,61.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,76.25,37.0,97.0,40,0,0,0,0,0,0,2,74,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.31.63.102
443,20765270,20,16,1115,23709,709,0,55.75,164.3317809,2947,0,1481.8125,1264.747681,1195.457608,1.733663949,593293.4286,2352366.849,10000000,2,20800000,1092908.947,3145861.184,10000000,48,20200000,1347812.8,3521664.984,10000000,191,0,0,0,0,696,520,0.963146639,0.770517311,0,2947,670.9189189,1093.496644,1195734.91,0,0,0,1,0,0,0,0,0,689.5555556,55.75,1481.8125,696,0,0,0,0,0,0,20,1115,16,23709,29200,123,4,32,104227.5,122854.8535,191099,17356,10000000.0,8898.231734,10000000,9998116,BENIGN,192.168.25.5
443,62899121,4,5,92,187,46,0,23.0,26.55811238,64,0,37.4,23.95412282,4.435674069,0.14308626,7862390.125,20700000.0,59000000,0,59000000,19700000.0,34000000.0,59000000,23228,62900000,15700000.0,28900000.0,59000000,0,1,0,0,0,128,160,0.063593893,0.079492367,0,64,32.5,23.74517495,563.8333333,0,1,0,0,1,0,0,0,1,36.11111111,23.0,37.4,128,0,0,0,0,0,0,4,92,5,187,407,292,1,32,23334.0,0.0,23334,23334,59000000.0,0.0,59000000,59000000,BENIGN,10.149.117.147
53,76669,1,1,91,158,91,91,91.0,0.0,158,158,158.0,0.0,3247.727243,26.0861626,76669.0,0.0,76669,76669,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.0430813,13.0430813,91,158,113.3333333,38.68246804,1496.333333,0,0,0,0,0,0,0,0,1,170.0,91.0,158.0,32,0,0,0,0,0,0,1,91,1,158,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.17.3.202
53,23488,1,1,47,128,47,47,47.0,0.0,128,128,128.0,0.0,7450.613079,85.14986376,23488.0,0.0,23488,23488,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.57493188,42.57493188,47,128,74.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,111.0,47.0,128.0,32,0,0,0,0,0,0,1,47,1,128,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.21.97.101
443,94972,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.05883839,94972.0,0.0,94972,94972,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.5294192,10.5294192,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.27.93.81
53,76208,4,2,184,348,46,46,46.0,0.0,174,174,174.0,0.0,6980.894394,78.73189166,15241.6,28064.043,64640,3,64647,21549.0,37317.90068,64640,3,4,4.0,0.0,4,4,0,0,0,0,80,40,52.48792778,26.24396389,46,174,82.57142857,62.45760467,3900.952381,0,0,0,0,0,0,0,0,0,96.33333333,46.0,174.0,80,0,0,0,0,0,0,4,184,2,348,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.30.169.90
53,23314,1,1,56,121,56,56,56.0,0.0,121,121,121.0,0.0,7592.004804,85.78536502,23314.0,0.0,23314,23314,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.89268251,42.89268251,56,121,77.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,116.5,56.0,121.0,20,0,0,0,0,0,0,1,56,1,121,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.183.73.161
53,216,2,2,112,368,56,56,56.0,0.0,184,184,184.0,0.0,2222222.222,18518.51852,72.0,82.65591328,164,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,40,9259.259259,9259.259259,56,184,107.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,134.0,56.0,184.0,64,0,0,0,0,0,0,2,112,2,368,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.24.71.87
443,411114,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,29.18898408,4.86483068,411114.0,0.0,411114,411114,411114,411114.0,0.0,411114,411114,0,0.0,0.0,0,0,0,0,0,0,40,0,4.86483068,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16461,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.135.218.16
5395,121,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,99173.55372,16528.92562,121.0,0.0,121,121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8264.46281,8264.46281,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,29,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.41.183.46
53,31150,2,2,84,140,42,42,42.0,0.0,70,70,70.0,0.0,7191.011236,128.4109149,10383.33333,17979.26473,31144,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.20545746,64.20545746,42,70,53.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,66.5,42.0,70.0,40,0,0,0,0,0,0,2,84,2,140,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.36.88.193
80,30739538,12,15,1284,8060,651,0,107.0,204.0138141,2920,0,537.3333333,822.4278229,303.9733388,0.878347619,1182289.923,3114235.975,10000000,4,21700000,1970055.636,4029215.103,10200000,84,30500000,2179612.929,4128097.475,10200000,4,0,0,0,0,252,336,0.390376719,0.487970899,0,2920,333.7142857,646.2808618,417678.9524,0,0,0,1,0,0,0,0,1,346.0740741,107.0,537.3333333,252,0,0,0,0,0,0,12,1284,15,8060,8192,141,11,20,834310.0,861738.3063,1443651,224969,10000000.0,1581.090763,10000000,9999878,BENIGN,192.168.6.19
443,384,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,46875.0,7812.5,192.0,267.2863633,381,3,384,192.0,267.2863633,381,3,0,0.0,0.0,0,0,0,0,0,0,60,0,7812.5,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,65535,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.75.190.190
53,45996558,4,4,201,420,71,40,50.25,14.05643388,166,56,105.0,54.56494601,13.50101023,0.173926058,6570936.857,11900000.0,31000000,30132,46000000,15300000.0,15000000.0,31000000,1189614,46000000,15300000.0,14900000.0,31000000,1244603,0,0,0,0,104,104,0.086963029,0.086963029,40,166,73.44444444,45.79604544,2097.277778,0,0,0,0,0,0,0,0,1,82.625,50.25,105.0,104,0,0,0,0,0,0,4,201,4,420,-1,-1,3,20,655887.0,884951.2077,1281642,30132,22300000.0,12200000.0,31000000,13700000,BENIGN,10.238.233.200
53,30525,4,4,164,472,41,41,41.0,0.0,118,118,118.0,0.0,20835.38084,262.0802621,4360.714286,11377.42172,30162,3,30356,10118.66667,17520.84862,30350,3,30381,10127.0,17457.34012,30285,47,0,0,0,0,80,80,131.040131,131.040131,41,118,75.22222222,40.58256331,1646.944444,0,0,0,0,0,0,0,0,1,84.625,41.0,118.0,80,0,0,0,0,0,0,4,164,4,472,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.251.149.223
53,1088,2,2,74,176,37,37,37.0,0.0,88,88,88.0,0.0,229779.4118,3676.470588,362.6666667,626.4250421,1086,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,1838.235294,1838.235294,37,88,57.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,71.75,37.0,88.0,64,0,0,0,0,0,0,2,74,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.28.201.73
80,5562502,89,106,5306,207409,646,0,59.61797753,179.0516371,4344,0,1956.688679,867.6979216,38240.88513,35.05616717,28672.69072,164509.4541,1999432,2,3563070,40489.43182,119503.2516,890943,2,5459756,51997.67619,231429.0472,1999617,2,0,0,0,0,3084,3400,15.99999425,19.05617292,0,4344,1085.280612,1148.40226,1318827.752,0,0,0,1,0,0,0,0,1,1090.846154,59.61797753,1956.688679,3084,0,0,0,0,0,0,89,5306,106,207409,29200,157,9,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.224.44
22,144,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13888.88889,144.0,0.0,144,144,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6944.444444,6944.444444,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.242.47
